-0.0018164,-1.2145e-05,0.01141,-0.011375,-0.012286,0.00068395
-0.0144,0.0018795,0.058454,0.053547,0.010355,-0.0012522
-2.8469e-18,-2.7484e-21,-2.099e-18,6.2272e-19,-5.0171e-20,-1.999e-18
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-0.00036998,-1.1785e-05,0.0021482,-0.0023759,0.0054756,0.00022955
-4.6859e-05,2.8735e-06,0.00024234,9.3315e-06,-5.8033e-05,-0.00010605
-3.3728e-05,1.3615e-06,0.00017581,-0.00026215,0.00053851,-5.6733e-05
-0.0093442,0.0016928,0.032482,0.031017,0.0062822,-0.00041565
-0.0019785,0.00016154,0.010906,-0.027534,0.078634,-0.0057781
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-0.00034867,-8.2499e-06,0.0020978,0.0019197,0.00037393,-2.3047e-05
2.7175e-18,-6.5077e-19,2.0401e-18,-4.5563e-19,5.0798e-22,2.0653e-18
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-0.0045604,-0.0010917,0.015335,-0.010636,-0.0081741,0.018484
-3.566e-21,2.5643e-18,-1.2967e-18,-2.8532e-18,2.1879e-18,2.5524e-18
-2.6023e-05,-5.9854e-06,0.00010837,5.8418e-05,2.3005e-05,2.7922e-05
1.0939e-18,-4.2275e-19,7.7235e-19,-2.6015e-20,-1.8908e-20,9.7791e-19
-0.00020404,-7.6429e-06,0.00088954,-0.0012641,-0.00070857,-0.00017099
4.2483e-18,-8.7616e-19,3.6295e-18,-3.5842e-19,1.5989e-19,3.5126e-18
-0.00034232,-8.0985e-06,0.0020557,0.0018777,0.00036488,-2.2449e-05
-7.7793e-05,3.6968e-06,0.00045869,-0.00053012,0.0024138,-0.00014415
-0.00015511,-3.3881e-06,0.0008631,0.00018985,0.00042799,4.0112e-06
-1.405e-18,2.2936e-19,-1.2058e-18,1.8765e-19,5.8945e-20,-1.2209e-18
-0.00018788,-3.1297e-06,0.0010558,-0.0010644,0.0036332,-0.00011918
-0.00097523,-8.0803e-05,0.0051612,0.0019825,-0.00031811,0.0023597
-0.0011205,-5.4094e-05,0.0058912,0.004633,0.00067486,0.0012032
-0.00024747,-1.96e-05,0.0012596,-0.0025146,0.0062825,0.00031805
2.4662e-18,-6.0805e-19,1.8401e-18,-1.4189e-18,4.0547e-19,1.5991e-18
-4.4893e-18,7.9617e-19,-4.3956e-18,7.32e-19,2.9581e-19,-4.2466e-18
-0.0018334,0.00010435,0.0079278,-0.011747,-0.0051692,-0.0057737
-3.6055e-05,-1.3586e-05,0.0001133,-0.00019356,-0.00012375,0.00043543
-6.3288e-18,4.438e-20,-4.3827e-18,6.6162e-19,8.0114e-20,-5.1611e-18
3.252e-18,-9.3294e-19,2.3362e-18,8.1898e-20,-1.6592e-19,2.8058e-18
1.3958e-18,-4.091e-19,1.1587e-18,-9.8671e-20,-3.2585e-20,1.0774e-18
5.2761e-18,-3.8369e-19,4.2352e-18,-1.0974e-18,1.3707e-19,3.6842e-18
4.7256e-18,-5.4128e-19,3.7088e-18,-4.2976e-19,-1.3359e-19,3.3645e-18
-0.00062131,-1.7373e-05,0.0037626,-0.010149,0.032328,0.00082667
-6.648e-19,-3.9397e-19,-5.473e-19,1.3315e-20,-4.083e-19,-1.3225e-18
-0.00034861,-2.0829e-05,0.0020511,-0.0053145,0.015981,0.00082978
-0.0020625,1.0398e-05,0.011652,0.0073154,0.00044223,-0.00030774
-0.00042797,3.8381e-05,0.0016786,-0.00030748,-0.00058225,-0.001142
-0.0017261,-5.94e-05,0.0093773,-0.0079676,0.0014494,0.0065753
-0.00047294,1.7867e-05,0.002908,-0.0022344,0.0067591,-0.00058776
-0.0016974,0.00019751,0.0079156,0.00020488,0.0010303,-0.0062089
-0.0015676,-6.2144e-05,0.008436,-0.0065492,-0.0011429,0.0063421
-0.0026913,8.0999e-05,0.013152,-0.007067,-0.0041436,-0.0070641
1.2976e-18,-1.5687e-18,-6.5471e-19,-2.5689e-18,3.198e-19,4.713e-19
-0.024246,-0.0092112,0.0077074,-0.001449,-0.0036624,0.0050794
-0.00047294,1.7867e-05,0.002908,-0.0022344,0.0067591,-0.00058776
-0.00090319,6.06e-05,0.0042595,0.0009022,-0.00028673,0.0006499
-1.1314e-18,-2.9324e-18,4.5028e-19,3.5968e-19,5.7198e-18,8.2122e-20
-0.0004107,1.1472e-05,0.0023043,-0.0010793,0.0026436,-0.00050499
-0.0007222,0.00016827,0.0030601,-0.0036972,-0.0003608,-0.0057052
-0.003334,0.00023647,0.016012,-0.0047826,-0.00081184,-0.0035977
-2.6693e-18,-1.0418e-17,-9.8854e-18,-1.0494e-17,-9.0135e-18,4.1554e-19
-1.7012e-18,-4.4724e-18,-2.8442e-18,9.5357e-19,-5.0258e-18,1.0643e-18
-0.096962,0.10091,-0.027538,0.0042103,0.0032683,0.0073079
-0.012136,-0.012667,-0.0035885,0.00057072,0.00046018,-0.0010558
-0.0010864,4.7375e-05,0.0054824,-0.0030098,0.00034117,-0.0014702
-2.656e-06,-1.4679e-08,1.4594e-05,-1.1017e-05,1.7131e-05,-4.3158e-06
-0.0074907,-0.00096536,0.028975,-0.042056,-0.018325,0.037841
-0.00014529,3.4839e-06,0.00084566,-0.00091801,0.00019741,7.9624e-05
5.1798e-19,-1.3755e-18,1.4422e-18,-1.2208e-18,1.9816e-19,7.8249e-19
5.4688e-19,-1.3643e-18,1.9441e-19,1.3369e-18,-1.6465e-18,-1.6841e-18
-0.00019995,-4.7272e-05,0.00086454,-0.00084239,-0.00019657,0.0015559
-0.0011378,-8.4908e-05,0.0061047,0.0018407,-0.0006242,0.0023724
-0.00012251,-1.0582e-06,0.0007083,-0.00022735,-0.00028139,-0.00011074
4.3506e-18,2.1827e-18,4.7523e-18,4.5625e-19,2.2886e-18,7.0251e-18
7.0777e-18,2.2733e-18,7.8513e-18,2.4653e-18,1.6487e-18,1.2916e-17
1.0478e-17,-1.2911e-19,1.0934e-17,6.8782e-18,-3.8558e-18,1.069e-17
-0.0001714,-3.5782e-05,0.00067674,-0.00055756,2.6864e-05,0.00043255
-0.0020762,8.4066e-05,0.0088359,-0.011628,0.0004181,-0.0014225
-0.01042,-0.00035451,0.056345,0.043385,0.0074777,0.0043482
-0.003585,-0.0011891,0.011724,-0.0065897,-0.0056571,0.020714
-0.0038856,-0.0010938,0.014174,-0.013461,-0.0096441,0.030931
-4.9299e-07,2.4763e-08,2.5664e-06,-3.9956e-06,1.0261e-06,-1.7551e-06
-0.020287,0.0052043,0.055954,-0.086328,-0.045777,-0.10872
-0.00062575,-0.00016942,0.0012508,-0.0025617,0.0023013,-0.0025732
-2.6389e-18,2.0059e-18,-1.812e-18,-3.8094e-18,2.4979e-18,9.9285e-19
-1.9043e-18,6.5045e-19,-1.8197e-18,-4.0608e-20,2.7701e-20,-1.6437e-18
7.4343e-18,7.296e-20,7.181e-18,-2.3982e-18,6.1793e-18,4.5614e-18
-0.00012251,-1.0582e-06,0.0007083,-0.00022735,-0.00028139,-0.00011074
1.6698e-18,-8.5093e-19,6.8816e-19,-2.3698e-18,2.3987e-18,5.2705e-19
-0.00072211,-7.8333e-05,0.0032391,-0.0047814,-0.0026916,0.0049285
4.4889e-18,-7.1055e-19,3.8155e-18,2.7328e-18,-8.5736e-19,4.1514e-18
-0.00022252,-1.4089e-05,0.0010017,-0.0013441,-0.000532,0.00085884
-0.01815,0.0061389,0.053257,-0.080062,-0.038063,-0.12094
-0.00014938,9.3463e-07,0.00074558,-0.00011315,-0.00012511,-0.0001664
-3.9029e-08,-1.5008e-09,2.0489e-07,-6.0196e-08,-1.3825e-07,1.079e-07
3.1127e-18,2.7287e-18,1.7845e-18,-1.7503e-19,2.4518e-18,7.2388e-18
1.0627e-18,1.1164e-18,1.9011e-18,7.2155e-19,1.0791e-18,6.7924e-19
-8.495e-19,2.0711e-19,-7.0898e-19,1.4925e-19,4.2155e-20,-6.3675e-19
-5.4239e-18,2.0929e-19,-4.4773e-18,1.094e-18,-5.3289e-20,-3.7919e-18
-0.01439,0.005365,0.039125,-0.058711,-0.032094,-0.10147
1.4794e-18,-3.1943e-19,1.0876e-18,-2.0925e-19,-6.6143e-20,1.1421e-18
-8.3871e-07,5.1785e-08,4.7627e-06,1.9937e-07,-1.371e-06,-2.6827e-06
-8.2556e-06,7.8568e-07,3.5671e-05,-8.7612e-06,-1.6092e-05,-3.4373e-05
-0.0026481,6.3654e-05,0.0152,0.013253,0.0024312,0.00016452
-1.162e-05,3.9366e-06,4.3084e-05,-6.0374e-05,-1.8375e-05,-0.00010449
-0.053511,-0.0044028,0.25745,0.090812,-0.013148,0.090919
-0.0025815,6.0868e-05,0.014807,0.012983,0.0024018,0.00014292
-0.00019666,-1.2091e-05,0.00088629,-0.00040478,-4.6358e-06,0.00020921
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-3.4586e-05,-6.4614e-06,0.00012199,-0.00016828,-5.987e-05,2.7519e-05
-3.2816e-05,2.6078e-06,0.00017488,-0.00036368,0.00095441,-4.9958e-05
-0.0007586,0.00017309,0.0030851,-0.00097061,-0.00084241,-0.0042165
-0.00040752,4.3422e-06,0.0025065,-0.0030013,0.0068513,-0.00016323
-0.015191,0.0056659,0.041526,-0.062642,-0.034481,-0.10958
-0.0001928,4.4189e-05,0.00076555,0.00039546,0.00014794,-0.00017338
-0.00097523,-8.0803e-05,0.0051612,0.0019825,-0.00031811,0.0023597
-1.5747e-05,6.195e-07,9.051e-05,2.06e-05,4.7447e-05,-8.6455e-07
-0.0020625,1.0398e-05,0.011652,0.0073154,0.00044223,-0.00030774
-3.4586e-05,-6.4614e-06,0.00012199,-0.00016828,-5.987e-05,2.7519e-05
-0.0072251,0.00059655,0.036459,0.013421,-0.0020457,-0.014652
-0.00029924,3.8732e-05,0.0013528,-0.00043271,0.0035689,-0.00017308
7.7727e-18,-6.0265e-19,6.2267e-18,3.4913e-18,-3.6469e-19,7.3474e-18
5.4759e-18,-5.2064e-19,5.8944e-18,6.2693e-18,-2.2729e-18,5.7272e-18
-0.00036312,9.3791e-05,0.0010997,-0.0018444,-0.0010814,-0.0027502
1.6509e-18,-2.0013e-19,1.1397e-18,-7.8174e-20,-4.8833e-20,1.2008e-18
-1.2836e-17,3.1285e-18,-9.766e-18,6.7214e-19,8.4315e-19,-1.0481e-17
-2.8921e-18,-1.1984e-19,-2.4083e-18,8.4819e-19,7.9301e-20,-2.2065e-18
-6.3509e-05,4.433e-05,8.7562e-05,-0.00011948,-8.7747e-05,-0.00014625
2.5145e-18,-5.9746e-20,2.0749e-18,-8.1118e-19,2.4366e-20,1.5674e-18
-0.00029924,3.8732e-05,0.0013528,-0.00043271,0.0035689,-0.00017308
3.7343e-18,-6.7212e-19,3.2596e-18,-4.5804e-19,-8.0609e-20,2.7251e-18
4.9257e-18,3.6502e-19,3.9457e-18,2.9546e-18,-1.0136e-19,6.6852e-18
1.0578e-17,-1.1811e-18,8.5669e-18,-5.6101e-18,6.8086e-18,6.1785e-18
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-2.5324e-05,-1.2769e-06,0.00014961,3.6513e-05,-1.949e-05,4.7657e-05
-7.7567e-18,-9.3041e-18,-5.9006e-18,-3.091e-18,1.0449e-17,-4.9055e-18
-1.8203e-18,-2.9431e-18,4.1962e-19,3.151e-19,6.8707e-18,-7.2848e-19
-0.0020563,0.00016524,0.011365,-0.028064,0.081048,-0.0059223
-0.00036998,-1.1785e-05,0.0021482,-0.0023759,0.0054756,0.00022955
-0.0080316,0.00059208,0.040937,0.011161,-0.0026906,-0.013547
-0.034944,0.00022429,0.14751,0.11106,0.017949,0.023418
-0.0077093,-0.00098299,0.029949,-0.043815,-0.019279,0.038926
-0.013648,0.0021075,0.059403,0.05098,0.008853,-0.0021507
2.0168e-17,5.4854e-18,1.017e-17,6.6762e-18,8.9085e-18,1.2686e-17
-0.0015676,-6.2144e-05,0.008436,-0.0065492,-0.0011429,0.0063421
-1.7328e-18,-2.8502e-18,-1.7917e-18,1.1701e-18,-2.6513e-18,-6.251e-18
-0.0008503,0.00017494,0.0037687,-0.0041261,-0.00064455,-0.0061737
-0.0020025,-0.00074828,0.0057341,-0.008973,-0.0051397,0.016883
3.4727e-18,1.6713e-18,3.7895e-18,1.3516e-18,2.6789e-18,8.3292e-18
-8.7263e-18,1.6409e-18,-9.5206e-18,-9.1274e-18,4.623e-18,-8.0949e-18
-0.0012795,-0.00023047,0.0047011,0.004422,0.0015093,9.3164e-05
-0.00020148,6.6988e-05,0.00066233,-0.00084144,-0.00020567,-0.0008313
-0.0023115,-4.7946e-05,0.012794,-0.0096762,0.0058933,0.0062525
3.8659e-18,-5.5765e-18,4.5048e-19,-5.9418e-18,-1.4956e-19,2.1329e-18
-0.0022567,-0.00029111,0.0097441,-0.0029918,0.023492,0.0011019
-9.3911e-09,-7.3882e-10,6.9267e-08,-3.1774e-08,2.2751e-07,7.226e-08
9.9449e-19,-7.51e-19,9.6164e-19,2.0026e-18,-1.4876e-18,1.3134e-19
-0.00073612,-7.9848e-05,0.0033087,-0.004894,-0.0027626,0.0050662
-0.0030732,-3.2635e-05,0.018054,-0.020752,0.045099,0.0010392
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-0.0035666,-0.00013429,0.020946,-0.015449,0.044492,0.0037419
-5.1115e-19,1.6393e-17,8.5377e-18,1.5672e-17,-1.6688e-17,-6.6792e-18
-3.4117e-18,7.8368e-19,-2.6992e-18,7.5344e-19,1.714e-19,-2.0139e-18
-0.00022051,-3.7324e-05,0.00085621,-0.00062756,-0.0005631,0.001199
-2.4925e-17,1.6681e-17,-1.0161e-17,2.2754e-17,-7.7593e-18,-1.5544e-17
-0.0082504,0.00041175,0.04144,0.031399,0.0043995,-0.0074547
-0.00026966,-2.5558e-05,0.0012327,-0.00090241,-0.00047801,0.00087431
-0.00010092,-5.1932e-06,0.00054886,0.00011885,0.00025767,6.2328e-06
-1.9394e-06,-2.8217e-08,1.1878e-05,-1.145e-05,8.6946e-06,5.0806e-06
-0.01439,0.005365,0.039125,-0.058711,-0.032094,-0.10147
-0.00040838,0.00011311,0.0015746,-0.0010519,-0.00084912,-0.0031556
-3.5839e-07,1.4124e-08,2.029e-06,-2.0022e-07,7.9743e-09,7.5347e-07
3.6545e-18,1.2326e-18,3.7908e-18,1.38e-18,8.0739e-19,6.5519e-18
-2.7967e-05,-5.6863e-06,9.8734e-05,-0.00015181,1.0901e-05,-1.3478e-05
1.1008e-17,-4.126e-18,7.4298e-18,-2.2265e-18,1.4412e-17,3.5398e-18
8.8325e-18,-1.3507e-17,-2.2606e-18,-1.3663e-17,-3.5924e-18,4.9402e-18
-7.4279e-18,3.0216e-18,-5.5542e-18,-6.5247e-20,-7.9423e-20,-6.5642e-18
-0.00056893,-3.0082e-05,0.0026487,-0.0024276,-0.00037902,0.00099811
1.115e-17,2.1373e-19,9.812e-18,5.4314e-18,6.7559e-20,1.4497e-17
-0.67804,-0.70288,-0.18259,0.026713,0.01948,-0.041738
-0.00059079,0.00014654,0.0022946,-0.0021809,-0.0014937,-0.0051843
2.6333e-18,1.478e-19,2.6503e-18,1.319e-18,3.2209e-19,4.1928e-18
-0.00010294,-2.4078e-05,0.00045996,-0.00058299,-6.0315e-05,0.00099294
2.7082e-18,-7.2624e-19,2.1291e-18,-4.7046e-19,-9.6753e-20,2.0284e-18
-1.1962e-05,-3.3694e-07,8.0124e-05,-0.00023662,0.00084135,2.3201e-05
-0.0004775,1.7531e-06,0.0025139,-0.0066277,0.019842,0.0013891
-0.01711,0.004848,0.047449,-0.070299,-0.039085,-0.090888
-0.0010432,-7.8029e-05,0.0046215,-0.0069108,-0.0035814,0.0044604
-0.0011042,1.7955e-05,0.0052417,-0.0037573,0.0049483,0.0003169
-0.00085325,-2.6901e-05,0.0045808,-0.0023692,-0.0017699,0.0020126
-3.1972e-05,5.0516e-07,0.00017494,0.00016728,3.3418e-05,2.2264e-05
-0.0068486,0.00016437,0.033905,0.030722,0.0056857,0.0025217
-3.2087e-18,-1.1379e-18,-3.0207e-18,-1.1508e-18,-1.2419e-18,-5.6048e-18
-0.013876,-0.014484,-0.0040868,0.00056556,0.00052421,-0.0011717
3.2679e-18,-7.021e-19,2.5344e-18,-5.2741e-19,-1.9271e-19,2.7862e-18
-1.089e-05,-5.1946e-07,6.7589e-05,-8.1806e-05,0.00039397,2.4452e-05
-3.3634e-18,-1.4628e-18,-3.8018e-18,-9.9891e-19,-1.6176e-18,-5.9973e-18
-0.00018957,5.1662e-05,0.00047756,-0.00057346,-8.1606e-05,0.00045541
-7.8376e-18,-1.4867e-18,-9.0511e-18,-4.5517e-18,-9.2462e-19,-1.2881e-17
-2.1616e-05,2.0774e-06,0.0001075,-0.00016576,0.0002571,-9.304e-05
-0.0010435,0.00013677,0.0042607,-0.0035286,-0.001038,-0.0028757
-0.00019853,-7.8297e-06,0.001081,-0.0005914,0.00045343,0.00031025
-7.6585e-05,1.3668e-06,0.00044487,-0.00047904,7.5646e-05,5.0978e-05
-0.0018033,7.2267e-06,0.0099863,-8.65e-05,-0.002234,0.00036647
-0.0038712,0.00012793,0.020261,-0.044042,0.11121,-0.0053543
-7.6585e-05,1.3668e-06,0.00044487,-0.00047904,7.5646e-05,5.0978e-05
-5.5419e-18,9.984e-19,-4.3959e-18,9.2439e-19,4.6839e-20,-3.6694e-18
-0.0019894,-0.00018463,0.0075531,-0.0017104,0.0020501,-0.0031835
-0.0038725,0.00010588,0.022059,0.018715,0.003427,-0.00054713
-0.00061109,-4.6754e-05,0.0026907,-0.0038742,-0.0021241,0.0025533
-4.3602e-18,6.9334e-19,-3.0374e-18,-5.0367e-20,1.1181e-19,-3.6046e-18
-7.6681e-19,-5.8213e-18,-4.4321e-18,-9.2257e-18,-2.1065e-18,4.3754e-19
-0.00012247,2.1049e-06,0.00059252,0.00026945,2.9821e-05,-0.0001375
-3.1676e-05,-2.6225e-06,0.00015817,-0.00025719,-0.00016287,0.00023148
1.0344e-17,-3.9232e-18,6.7036e-18,-5.4186e-18,1.5126e-18,4.2214e-19
-5.9316e-18,6.5781e-18,-5.5054e-18,-6.5966e-18,6.7209e-18,6.0478e-19
3.5399e-18,1.4406e-18,4.0246e-18,1.724e-18,1.1119e-18,7.3587e-18
-0.00019666,-1.2091e-05,0.00088629,-0.00040478,-4.6358e-06,0.00020921
-0.00012704,-3.2693e-05,0.0005089,-0.00064052,-0.00024945,0.00094372
-1.248e-05,-4.1768e-07,7.4945e-05,-0.00018061,0.00053818,1.8793e-05
-1.1621e-17,3.1489e-18,-8.8099e-18,6.112e-18,-5.3238e-18,-7.6718e-18
1.0984e-18,-3.5171e-18,2.4642e-18,5.8987e-18,-6.4253e-18,-2.2285e-18
-0.00027454,2.1788e-06,0.0016459,0.0012331,0.00015526,7.8201e-05
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-8.3003e-19,9.6127e-18,7.2776e-18,9.4159e-18,6.0001e-18,6.1837e-19
-0.00072211,-7.8333e-05,0.0032391,-0.0047814,-0.0026916,0.0049285
-0.022816,0.0062762,0.080119,-0.049236,-0.035943,-0.12474
-0.012921,-0.0006984,0.051518,-0.073012,-0.035221,0.028765
-2.504e-18,-4.7298e-18,-2.7708e-18,3.7793e-18,-7.8781e-18,-1.2281e-17
-9.3746e-06,5.6463e-07,4.009e-05,-9.788e-06,-1.8021e-05,-3.5756e-05
3.2075e-18,-6.7121e-18,-5.1574e-19,-6.0863e-18,5.5105e-18,6.3865e-18
-8.183e-05,7.4975e-05,3.1555e-05,-7.1364e-05,-1.9664e-05,-8.6216e-05
-1.1535e-07,-7.1477e-09,6.8827e-07,3.0121e-08,-2.186e-07,4.4385e-07
1.0096e-17,-2.2858e-18,9.2602e-18,1.0175e-17,-3.9812e-18,5.4594e-18
-0.01708,0.0046726,0.046893,-0.071196,-0.039048,-0.084396
-5.7844e-18,1.8853e-18,-4.8194e-18,6.2424e-19,3.3145e-19,-5.2005e-18
-0.0013532,0.00014494,0.0060041,-0.0074281,-0.003284,-0.007614
-1.8506e-18,4.3684e-19,-1.5237e-18,2.0153e-19,3.254e-20,-1.471e-18
-0.0073544,0.0006073,0.037176,0.013708,-0.002094,-0.015022
-9.2057e-20,2.6688e-18,4.2957e-19,-1.8202e-18,2.7774e-18,3.2337e-18
-9.0318e-05,-1.7207e-05,0.00036992,-0.00036876,-0.00026756,0.00070378
-0.00034156,-4.3007e-05,0.0015427,-0.0012403,0.00074453,0.00060238
4.0724e-18,-5.1868e-19,3.0778e-18,-2.1417e-19,-2.0718e-19,2.6538e-18
-0.0046337,-2.9843e-05,0.020479,0.016063,0.0027267,-0.0036783
-2.2207e-06,1.8448e-07,1.1677e-05,-1.9891e-05,-1.3331e-05,-1.9681e-05
-1.803e-06,-2.6219e-08,1.0962e-05,-1.0492e-05,7.892e-06,4.5792e-06
-2.8499e-18,-1.3665e-18,-3.6622e-18,-6.1585e-19,-3.1391e-18,-1.5236e-18
-1.1292e-17,5.1079e-18,-4.5433e-18,1.0006e-17,-5.1492e-18,-6.8711e-18
-0.019413,-0.010761,-0.0029145,0.00041003,-0.00025085,-0.0016203
-0.00055067,3.1793e-05,0.0030886,0.0013415,-0.00023076,-0.0010331
-3.0505e-19,1.5169e-18,-5.2061e-19,-2.6258e-18,2.7276e-18,3.2225e-18
-0.0022592,-0.00081701,0.0067831,-0.010142,-0.0055746,0.019311
-0.089911,0.093519,-0.02535,0.0038636,0.0029593,0.006556
-2.7027e-06,-1.0615e-07,1.4615e-05,-1.3844e-06,5.2492e-08,-4.7969e-06
-2.7335e-18,-5.1961e-18,-1.6785e-18,2.0863e-18,-4.4099e-18,-9.9878e-18
-0.00076075,0.00014595,0.0031576,-0.0022386,-0.0019401,-0.0048322
-0.0054984,-0.00011754,0.025473,0.023283,0.004463,-0.00013561
-8.2125e-05,3.9042e-06,0.00048684,-0.00056562,0.0025934,-0.00015567
-0.0016995,0.0017805,-0.00052899,8.8113e-05,7.5153e-05,0.00017922
-8.6985e-07,5.3721e-08,4.9576e-06,2.0827e-07,-1.4389e-06,-2.8257e-06
-0.0043701,-3.8338e-05,0.024297,0.0089322,-0.0013988,0.0027704
-0.0034732,-0.00015368,0.012883,-0.0043416,-0.0046353,0.0028956
3.2915e-19,9.8246e-19,8.8902e-21,-7.2555e-19,9.3374e-19,1.325e-18
-0.010205,-0.0010893,0.043247,-0.051359,-0.021617,0.048474
-7.6139e-18,2.054e-18,-4.0146e-18,4.601e-18,-2.9063e-18,-5.0932e-18
-0.00315,0.0019245,0.002312,-0.0032609,-0.0011224,-0.0022424
-3.7775e-05,3.1957e-06,0.00016938,-0.00022836,-0.00015587,-5.7417e-05
-3.1751e-18,-6.0091e-18,-5.9951e-18,-7.9924e-18,-9.898e-19,-7.6567e-19
-0.0037027,6.8748e-06,0.021267,0.017046,0.0026216,0.0018126
-0.00041599,4.3312e-05,0.0018654,-0.00046076,0.00081158,-0.00029
-0.00047294,1.7867e-05,0.002908,-0.0022344,0.0067591,-0.00058776
-0.0032861,-0.00031044,0.012282,-0.002649,-0.0041572,0.0079289
-2.924e-18,5.0893e-19,-2.1002e-18,1.346e-19,1.4552e-19,-2.3258e-18
-0.00029039,-3.7345e-05,0.0012582,-0.0017952,0.00013539,0.00087758
